ppm,C1211,C1212,C1213,C1214,C1215,C1231,C1232,C1233,C1234,C1235
0.619834,0.000121067,0.000148341,6.75E-05,9.05E-05,8.02E-05,0.000109019,0.000145205,8.76E-05,0.000110654,0.000122224
0.618582,8.43E-05,0.00010589,3.35E-05,7.44E-05,5.58E-05,9.16E-05,0.000113708,7.31E-05,8.79E-05,9.72E-05
0.617331,6.20E-05,8.03E-05,1.42E-05,6.50E-05,3.86E-05,8.12E-05,9.45E-05,6.48E-05,7.55E-05,8.35E-05
0.616079,4.90E-05,6.55E-05,3.92E-06,5.97E-05,2.68E-05,7.57E-05,8.41E-05,6.01E-05,6.83E-05,7.56E-05
0.614827,4.12E-05,5.68E-05,-1.47E-06,5.65E-05,1.91E-05,7.29E-05,7.89E-05,5.75E-05,6.36E-05,7.04E-05
0.613576,3.60E-05,5.16E-05,-4.19E-06,5.47E-05,1.47E-05,7.10E-05,7.64E-05,5.58E-05,6.02E-05,6.67E-05
0.612324,3.20E-05,4.84E-05,-5.38E-06,5.36E-05,1.30E-05,6.92E-05,7.46E-05,5.46E-05,5.76E-05,6.41E-05
0.611072,2.88E-05,4.64E-05,-5.69E-06,5.31E-05,1.30E-05,6.72E-05,7.25E-05,5.38E-05,5.57E-05,6.27E-05
0.609821,2.63E-05,4.53E-05,-5.58E-06,5.30E-05,1.36E-05,6.53E-05,6.95E-05,5.35E-05,5.43E-05,6.25E-05
0.608569,2.44E-05,4.50E-05,-5.37E-06,5.30E-05,1.40E-05,6.38E-05,6.59E-05,5.40E-05,5.33E-05,6.35E-05
0.607317,2.32E-05,4.52E-05,-5.27E-06,5.30E-05,1.37E-05,6.30E-05,6.24E-05,5.48E-05,5.24E-05,6.50E-05
0.606066,2.27E-05,4.56E-05,-5.35E-06,5.28E-05,1.25E-05,6.28E-05,5.98E-05,5.57E-05,5.16E-05,6.64E-05
0.604814,2.28E-05,4.60E-05,-5.59E-06,5.26E-05,1.11E-05,6.32E-05,5.84E-05,5.63E-05,5.07E-05,6.73E-05
0.603562,2.33E-05,4.63E-05,-5.93E-06,5.24E-05,9.92E-06,6.39E-05,5.79E-05,5.62E-05,5.03E-05,6.74E-05
0.60231,2.39E-05,4.67E-05,-6.24E-06,5.24E-05,9.62E-06,6.45E-05,5.76E-05,5.55E-05,5.04E-05,6.68E-05
0.601059,2.42E-05,4.70E-05,-6.37E-06,5.25E-05,1.02E-05,6.47E-05,5.68E-05,5.42E-05,5.07E-05,6.58E-05
0.599807,2.40E-05,4.72E-05,-6.24E-06,5.26E-05,1.15E-05,6.42E-05,5.54E-05,5.27E-05,5.08E-05,6.47E-05
0.598555,2.33E-05,4.72E-05,-5.85E-06,5.28E-05,1.27E-05,6.33E-05,5.33E-05,5.16E-05,5.04E-05,6.36E-05
0.597304,2.23E-05,4.71E-05,-5.39E-06,5.28E-05,1.36E-05,6.22E-05,5.10E-05,5.10E-05,4.96E-05,6.27E-05
0.596052,2.14E-05,4.69E-05,-5.15E-06,5.26E-05,1.42E-05,6.13E-05,4.84E-05,5.12E-05,4.84E-05,6.23E-05
0.5948,2.08E-05,4.63E-05,-5.57E-06,5.22E-05,1.46E-05,6.09E-05,4.58E-05,5.18E-05,4.69E-05,6.24E-05
0.593549,2.05E-05,4.52E-05,-6.90E-06,5.16E-05,1.51E-05,6.09E-05,4.35E-05,5.24E-05,4.54E-05,6.28E-05
0.592297,2.03E-05,4.38E-05,-9.04E-06,5.10E-05,1.56E-05,6.09E-05,4.17E-05,5.26E-05,4.41E-05,6.34E-05
0.591045,2.00E-05,4.25E-05,-1.14E-05,5.06E-05,1.62E-05,6.05E-05,4.05E-05,5.23E-05,4.31E-05,6.36E-05
0.589794,1.97E-05,4.15E-05,-1.35E-05,5.04E-05,1.69E-05,5.96E-05,4.01E-05,5.15E-05,4.25E-05,6.34E-05
0.588542,1.96E-05,4.10E-05,-1.47E-05,5.04E-05,1.76E-05,5.86E-05,4.03E-05,5.04E-05,4.21E-05,6.27E-05
0.58729,1.97E-05,4.06E-05,-1.50E-05,5.05E-05,1.83E-05,5.80E-05,4.12E-05,4.91E-05,4.20E-05,6.13E-05
0.586039,1.97E-05,4.03E-05,-1.47E-05,5.05E-05,1.85E-05,5.80E-05,4.24E-05,4.81E-05,4.23E-05,5.97E-05
0.584787,1.93E-05,4.00E-05,-1.41E-05,5.02E-05,1.80E-05,5.84E-05,4.34E-05,4.74E-05,4.30E-05,5.86E-05
0.583535,1.83E-05,4.00E-05,-1.36E-05,4.97E-05,1.72E-05,5.87E-05,4.36E-05,4.70E-05,4.39E-05,5.85E-05
0.582283,1.65E-05,4.05E-05,-1.30E-05,4.89E-05,1.64E-05,5.85E-05,4.33E-05,4.69E-05,4.46E-05,5.97E-05
0.581032,1.43E-05,4.12E-05,-1.21E-05,4.83E-05,1.58E-05,5.79E-05,4.27E-05,4.71E-05,4.51E-05,6.15E-05
0.57978,1.19E-05,4.17E-05,-1.05E-05,4.81E-05,1.54E-05,5.71E-05,4.23E-05,4.76E-05,4.52E-05,6.37E-05
0.578528,9.85E-06,4.16E-05,-8.65E-06,4.81E-05,1.49E-05,5.64E-05,4.23E-05,4.84E-05,4.49E-05,6.59E-05
0.577277,8.71E-06,4.07E-05,-7.09E-06,4.84E-05,1.41E-05,5.62E-05,4.27E-05,4.93E-05,4.44E-05,6.81E-05
0.576025,8.62E-06,3.94E-05,-6.40E-06,4.86E-05,1.32E-05,5.63E-05,4.33E-05,4.99E-05,4.41E-05,7.02E-05
0.574773,9.33E-06,3.82E-05,-6.55E-06,4.86E-05,1.24E-05,5.66E-05,4.38E-05,4.99E-05,4.39E-05,7.22E-05
0.573522,1.03E-05,3.72E-05,-7.00E-06,4.84E-05,1.18E-05,5.69E-05,4.39E-05,4.92E-05,4.36E-05,7.39E-05
0.57227,1.10E-05,3.64E-05,-7.13E-06,4.81E-05,1.15E-05,5.71E-05,4.33E-05,4.79E-05,4.29E-05,7.53E-05
0.571018,1.11E-05,3.59E-05,-6.68E-06,4.78E-05,1.10E-05,5.73E-05,4.24E-05,4.65E-05,4.17E-05,7.66E-05
0.569767,1.10E-05,3.56E-05,-5.70E-06,4.75E-05,1.03E-05,5.74E-05,4.17E-05,4.53E-05,4.06E-05,7.78E-05
0.568515,1.11E-05,3.57E-05,-4.36E-06,4.72E-05,9.49E-06,5.74E-05,4.16E-05,4.46E-05,3.99E-05,7.89E-05
0.567263,1.17E-05,3.59E-05,-2.81E-06,4.70E-05,9.05E-06,5.71E-05,4.21E-05,4.41E-05,3.97E-05,7.95E-05
0.566012,1.26E-05,3.63E-05,-1.29E-06,4.67E-05,9.12E-06,5.65E-05,4.31E-05,4.37E-05,4.00E-05,7.96E-05
0.56476,1.33E-05,3.64E-05,-9.50E-08,4.68E-05,9.61E-06,5.56E-05,4.42E-05,4.32E-05,4.01E-05,7.92E-05
0.563508,1.34E-05,3.61E-05,4.81E-07,4.74E-05,1.02E-05,5.49E-05,4.48E-05,4.29E-05,4.01E-05,7.83E-05
0.562257,1.32E-05,3.54E-05,2.33E-07,4.82E-05,1.07E-05,5.46E-05,4.48E-05,4.28E-05,4.02E-05,7.72E-05
0.561005,1.29E-05,3.45E-05,-8.25E-07,4.90E-05,1.11E-05,5.48E-05,4.42E-05,4.28E-05,4.04E-05,7.58E-05
0.559753,1.26E-05,3.35E-05,-2.41E-06,4.92E-05,1.16E-05,5.55E-05,4.34E-05,4.30E-05,4.06E-05,7.44E-05
0.558502,1.22E-05,3.25E-05,-4.08E-06,4.89E-05,1.21E-05,5.62E-05,4.25E-05,4.32E-05,4.04E-05,7.29E-05
0.55725,1.17E-05,3.14E-05,-5.57E-06,4.83E-05,1.21E-05,5.68E-05,4.18E-05,4.35E-05,3.95E-05,7.13E-05
0.555998,1.10E-05,3.05E-05,-6.84E-06,4.78E-05,1.16E-05,5.72E-05,4.13E-05,4.36E-05,3.81E-05,6.96E-05
0.554746,1.01E-05,2.99E-05,-7.98E-06,4.74E-05,1.06E-05,5.73E-05,4.07E-05,4.35E-05,3.67E-05,6.80E-05
0.553495,9.39E-06,3.01E-05,-8.98E-06,4.71E-05,9.57E-06,5.71E-05,4.01E-05,4.31E-05,3.62E-05,6.66E-05
0.552243,9.03E-06,3.12E-05,-9.66E-06,4.67E-05,8.72E-06,5.64E-05,4.00E-05,4.25E-05,3.68E-05,6.54E-05
0.550991,9.20E-06,3.28E-05,-9.91E-06,4.60E-05,8.08E-06,5.54E-05,4.07E-05,4.19E-05,3.80E-05,6.41E-05
0.54974,9.78E-06,3.42E-05,-9.79E-06,4.50E-05,7.50E-06,5.46E-05,4.23E-05,4.15E-05,3.90E-05,6.23E-05
0.548488,1.05E-05,3.50E-05,-9.60E-06,4.41E-05,6.90E-06,5.43E-05,4.43E-05,4.15E-05,3.95E-05,6.02E-05
0.547236,1.11E-05,3.51E-05,-9.71E-06,4.33E-05,6.26E-06,5.45E-05,4.58E-05,4.18E-05,3.94E-05,5.82E-05
0.545985,1.14E-05,3.48E-05,-1.04E-05,4.29E-05,5.53E-06,5.49E-05,4.63E-05,4.21E-05,3.89E-05,5.70E-05
0.544733,1.14E-05,3.43E-05,-1.17E-05,4.27E-05,4.68E-06,5.52E-05,4.55E-05,4.22E-05,3.84E-05,5.70E-05
0.543481,1.12E-05,3.38E-05,-1.35E-05,4.28E-05,3.78E-06,5.51E-05,4.39E-05,4.21E-05,3.77E-05,5.83E-05
0.54223,1.10E-05,3.30E-05,-1.55E-05,4.31E-05,2.94E-06,5.47E-05,4.19E-05,4.20E-05,3.68E-05,6.06E-05
0.540978,1.09E-05,3.19E-05,-1.73E-05,4.34E-05,2.24E-06,5.42E-05,4.00E-05,4.20E-05,3.56E-05,6.30E-05
0.539726,1.08E-05,3.07E-05,-1.87E-05,4.37E-05,1.67E-06,5.38E-05,3.84E-05,4.22E-05,3.43E-05,6.46E-05
0.538475,1.06E-05,2.97E-05,-1.94E-05,4.38E-05,1.17E-06,5.37E-05,3.74E-05,4.25E-05,3.33E-05,6.48E-05
0.537223,1.06E-05,2.90E-05,-1.93E-05,4.34E-05,6.99E-07,5.39E-05,3.68E-05,4.26E-05,3.27E-05,6.34E-05
0.535971,1.11E-05,2.81E-05,-1.86E-05,4.27E-05,2.55E-07,5.43E-05,3.62E-05,4.24E-05,3.28E-05,6.10E-05
0.53472,1.22E-05,2.67E-05,-1.73E-05,4.18E-05,-1.18E-07,5.46E-05,3.53E-05,4.20E-05,3.33E-05,5.85E-05
0.533468,1.33E-05,2.50E-05,-1.53E-05,4.07E-05,-3.93E-07,5.47E-05,3.41E-05,4.16E-05,3.40E-05,5.70E-05
0.532216,1.38E-05,2.35E-05,-1.30E-05,3.98E-05,-5.70E-07,5.46E-05,3.28E-05,4.14E-05,3.44E-05,5.68E-05
0.530964,1.34E-05,2.26E-05,-1.10E-05,3.92E-05,-6.14E-07,5.43E-05,3.16E-05,4.18E-05,3.46E-05,5.81E-05
0.529713,1.24E-05,2.28E-05,-9.95E-06,3.86E-05,-4.31E-07,5.40E-05,3.08E-05,4.27E-05,3.48E-05,6.04E-05
0.528461,1.10E-05,2.39E-05,-1.00E-05,3.81E-05,1.58E-08,5.37E-05,3.07E-05,4.40E-05,3.51E-05,6.29E-05
0.527209,9.66E-06,2.53E-05,-1.06E-05,3.75E-05,5.66E-07,5.35E-05,3.13E-05,4.55E-05,3.53E-05,6.51E-05
0.525958,8.33E-06,2.66E-05,-1.08E-05,3.68E-05,9.32E-07,5.34E-05,3.23E-05,4.66E-05,3.48E-05,6.69E-05
0.524706,7.13E-06,2.76E-05,-1.03E-05,3.62E-05,9.39E-07,5.32E-05,3.33E-05,4.71E-05,3.36E-05,6.81E-05
0.523454,6.25E-06,2.85E-05,-9.52E-06,3.59E-05,6.43E-07,5.27E-05,3.40E-05,4.68E-05,3.19E-05,6.90E-05
0.522203,5.82E-06,2.94E-05,-8.98E-06,3.57E-05,1.76E-07,5.19E-05,3.44E-05,4.58E-05,3.04E-05,6.96E-05
0.520951,5.74E-06,3.01E-05,-9.04E-06,3.56E-05,-4.56E-07,5.11E-05,3.47E-05,4.43E-05,2.97E-05,7.00E-05
0.519699,5.65E-06,3.04E-05,-9.62E-06,3.56E-05,-1.33E-06,5.04E-05,3.48E-05,4.25E-05,3.01E-05,6.99E-05
0.518448,5.19E-06,3.02E-05,-1.04E-05,3.59E-05,-2.40E-06,5.00E-05,3.44E-05,4.07E-05,3.12E-05,6.93E-05
0.517196,4.35E-06,2.96E-05,-1.13E-05,3.67E-05,-3.46E-06,4.99E-05,3.36E-05,3.91E-05,3.23E-05,6.83E-05
0.515944,3.46E-06,2.87E-05,-1.23E-05,3.77E-05,-4.35E-06,4.99E-05,3.23E-05,3.81E-05,3.29E-05,6.76E-05
0.514693,2.93E-06,2.76E-05,-1.34E-05,3.87E-05,-5.10E-06,4.98E-05,3.10E-05,3.79E-05,3.32E-05,6.78E-05
0.513441,2.89E-06,2.66E-05,-1.45E-05,3.91E-05,-5.90E-06,4.95E-05,3.01E-05,3.85E-05,3.33E-05,6.89E-05
0.512189,3.11E-06,2.55E-05,-1.55E-05,3.89E-05,-6.83E-06,4.89E-05,2.99E-05,3.97E-05,3.31E-05,7.01E-05
0.510938,3.31E-06,2.44E-05,-1.63E-05,3.84E-05,-7.71E-06,4.82E-05,3.03E-05,4.12E-05,3.24E-05,7.05E-05
0.509686,3.39E-06,2.32E-05,-1.69E-05,3.78E-05,-8.20E-06,4.75E-05,3.12E-05,4.25E-05,3.13E-05,6.94E-05
0.508434,3.43E-06,2.21E-05,-1.77E-05,3.74E-05,-8.09E-06,4.70E-05,3.22E-05,4.29E-05,3.00E-05,6.70E-05
0.507182,3.60E-06,2.12E-05,-1.89E-05,3.72E-05,-7.48E-06,4.69E-05,3.30E-05,4.25E-05,2.89E-05,6.43E-05
0.505931,4.01E-06,2.06E-05,-2.04E-05,3.72E-05,-6.71E-06,4.69E-05,3.35E-05,4.13E-05,2.85E-05,6.22E-05
0.504679,4.67E-06,2.04E-05,-2.20E-05,3.74E-05,-6.19E-06,4.71E-05,3.34E-05,3.95E-05,2.85E-05,6.13E-05
0.503427,5.51E-06,2.06E-05,-2.30E-05,3.76E-05,-6.17E-06,4.72E-05,3.27E-05,3.75E-05,2.89E-05,6.18E-05
0.502176,6.48E-06,2.14E-05,-2.33E-05,3.76E-05,-6.55E-06,4.73E-05,3.16E-05,3.55E-05,2.95E-05,6.34E-05
0.500924,7.46E-06,2.25E-05,-2.26E-05,3.74E-05,-6.91E-06,4.73E-05,3.03E-05,3.39E-05,3.02E-05,6.54E-05
0.499672,8.24E-06,2.36E-05,-2.15E-05,3.69E-05,-6.76E-06,4.73E-05,2.93E-05,3.30E-05,3.10E-05,6.72E-05
0.498421,8.44E-06,2.41E-05,-2.03E-05,3.62E-05,-5.88E-06,4.74E-05,2.90E-05,3.28E-05,3.16E-05,6.82E-05
0.497169,7.74E-06,2.37E-05,-1.94E-05,3.53E-05,-4.45E-06,4.77E-05,2.95E-05,3.29E-05,3.18E-05,6.82E-05
0.495917,6.20E-06,2.26E-05,-1.92E-05,3.44E-05,-2.91E-06,4.81E-05,3.05E-05,3.28E-05,3.13E-05,6.71E-05
0.494666,4.38E-06,2.11E-05,-1.93E-05,3.35E-05,-1.66E-06,4.86E-05,3.15E-05,3.23E-05,3.00E-05,6.55E-05
0.493414,3.02E-06,1.99E-05,-1.96E-05,3.28E-05,-8.03E-07,4.91E-05,3.20E-05,3.16E-05,2.85E-05,6.40E-05
0.492162,2.45E-06,1.92E-05,-1.94E-05,3.25E-05,-1.97E-07,4.94E-05,3.19E-05,3.11E-05,2.72E-05,6.29E-05
0.490911,2.48E-06,1.89E-05,-1.86E-05,3.24E-05,3.51E-07,4.95E-05,3.12E-05,3.11E-05,2.65E-05,6.24E-05
0.489659,2.77E-06,1.90E-05,-1.71E-05,3.24E-05,8.86E-07,4.94E-05,3.05E-05,3.18E-05,2.65E-05,6.23E-05
0.488407,3.18E-06,1.93E-05,-1.53E-05,3.23E-05,1.28E-06,4.92E-05,3.03E-05,3.31E-05,2.69E-05,6.24E-05
0.487156,3.64E-06,1.97E-05,-1.35E-05,3.21E-05,1.40E-06,4.90E-05,3.08E-05,3.48E-05,2.74E-05,6.26E-05
0.485904,3.98E-06,2.02E-05,-1.23E-05,3.19E-05,1.16E-06,4.89E-05,3.21E-05,3.67E-05,2.78E-05,6.27E-05
0.484652,3.97E-06,2.08E-05,-1.19E-05,3.18E-05,5.92E-07,4.88E-05,3.35E-05,3.84E-05,2.80E-05,6.32E-05
0.4834,3.61E-06,2.16E-05,-1.22E-05,3.17E-05,-2.60E-07,4.86E-05,3.45E-05,3.97E-05,2.83E-05,6.41E-05
0.482149,3.25E-06,2.27E-05,-1.31E-05,3.14E-05,-1.28E-06,4.83E-05,3.46E-05,4.06E-05,2.86E-05,6.52E-05
0.480897,3.23E-06,2.41E-05,-1.44E-05,3.09E-05,-2.26E-06,4.82E-05,3.39E-05,4.10E-05,2.91E-05,6.59E-05
0.479645,3.60E-06,2.54E-05,-1.56E-05,3.03E-05,-2.96E-06,4.80E-05,3.26E-05,4.11E-05,2.95E-05,6.55E-05
0.478394,4.04E-06,2.60E-05,-1.66E-05,3.01E-05,-3.29E-06,4.76E-05,3.13E-05,4.06E-05,2.97E-05,6.41E-05
0.477142,4.12E-06,2.61E-05,-1.71E-05,3.03E-05,-3.35E-06,4.68E-05,3.04E-05,3.98E-05,2.96E-05,6.25E-05
0.47589,3.62E-06,2.57E-05,-1.73E-05,3.08E-05,-3.34E-06,4.57E-05,3.00E-05,3.90E-05,2.94E-05,6.18E-05
0.474639,2.74E-06,2.54E-05,-1.72E-05,3.15E-05,-3.41E-06,4.44E-05,3.01E-05,3.82E-05,2.95E-05,6.27E-05
0.473387,1.91E-06,2.53E-05,-1.70E-05,3.19E-05,-3.65E-06,4.31E-05,3.03E-05,3.78E-05,3.01E-05,6.50E-05
0.472135,1.43E-06,2.53E-05,-1.65E-05,3.20E-05,-4.09E-06,4.23E-05,3.06E-05,3.74E-05,3.10E-05,6.76E-05
0.470884,1.24E-06,2.51E-05,-1.61E-05,3.18E-05,-4.73E-06,4.21E-05,3.06E-05,3.70E-05,3.19E-05,6.93E-05
0.469632,1.02E-06,2.43E-05,-1.56E-05,3.16E-05,-5.48E-06,4.27E-05,3.04E-05,3.65E-05,3.24E-05,6.94E-05
0.46838,5.09E-07,2.28E-05,-1.54E-05,3.12E-05,-6.23E-06,4.37E-05,2.99E-05,3.59E-05,3.20E-05,6.80E-05
0.467129,-3.25E-07,2.07E-05,-1.53E-05,3.09E-05,-6.87E-06,4.49E-05,2.91E-05,3.51E-05,3.09E-05,6.56E-05
0.465877,-1.31E-06,1.83E-05,-1.53E-05,3.07E-05,-7.36E-06,4.58E-05,2.80E-05,3.45E-05,2.92E-05,6.26E-05
0.464625,-2.19E-06,1.62E-05,-1.53E-05,3.06E-05,-7.54E-06,4.64E-05,2.69E-05,3.40E-05,2.74E-05,5.95E-05
0.463374,-2.73E-06,1.45E-05,-1.50E-05,3.05E-05,-7.19E-06,4.69E-05,2.59E-05,3.39E-05,2.60E-05,5.65E-05
0.462122,-2.84E-06,1.35E-05,-1.43E-05,3.00E-05,-6.19E-06,4.74E-05,2.52E-05,3.42E-05,2.52E-05,5.38E-05
0.46087,-2.57E-06,1.33E-05,-1.34E-05,2.93E-05,-4.71E-06,4.79E-05,2.48E-05,3.48E-05,2.46E-05,5.13E-05
0.459619,-2.05E-06,1.39E-05,-1.26E-05,2.86E-05,-3.22E-06,4.81E-05,2.46E-05,3.54E-05,2.36E-05,4.89E-05
0.458367,-1.41E-06,1.52E-05,-1.22E-05,2.82E-05,-2.16E-06,4.77E-05,2.46E-05,3.58E-05,2.22E-05,4.68E-05
0.457115,-7.97E-07,1.69E-05,-1.27E-05,2.84E-05,-1.69E-06,4.68E-05,2.46E-05,3.60E-05,2.09E-05,4.53E-05
0.455863,-3.44E-07,1.87E-05,-1.39E-05,2.87E-05,-1.58E-06,4.56E-05,2.47E-05,3.62E-05,2.05E-05,4.48E-05
0.454612,-1.94E-07,2.00E-05,-1.57E-05,2.88E-05,-1.45E-06,4.48E-05,2.48E-05,3.63E-05,2.11E-05,4.56E-05
0.45336,-4.47E-07,2.06E-05,-1.78E-05,2.87E-05,-1.06E-06,4.45E-05,2.48E-05,3.67E-05,2.20E-05,4.72E-05
0.452108,-1.10E-06,2.04E-05,-1.98E-05,2.85E-05,-3.80E-07,4.50E-05,2.47E-05,3.73E-05,2.23E-05,4.90E-05
0.450857,-2.09E-06,1.97E-05,-2.13E-05,2.84E-05,3.33E-07,4.58E-05,2.49E-05,3.78E-05,2.16E-05,5.02E-05
0.449605,-3.29E-06,1.92E-05,-2.21E-05,2.86E-05,7.90E-07,4.68E-05,2.53E-05,3.82E-05,2.01E-05,5.07E-05
0.448353,-4.48E-06,1.93E-05,-2.25E-05,2.90E-05,8.93E-07,4.75E-05,2.59E-05,3.81E-05,1.88E-05,5.05E-05
0.447102,-5.34E-06,2.01E-05,-2.32E-05,2.96E-05,7.83E-07,4.77E-05,2.64E-05,3.76E-05,1.81E-05,5.02E-05
0.44585,-5.61E-06,2.11E-05,-2.44E-05,3.01E-05,6.45E-07,4.74E-05,2.67E-05,3.66E-05,1.83E-05,5.01E-05
0.444598,-5.33E-06,2.18E-05,-2.60E-05,3.03E-05,5.29E-07,4.67E-05,2.65E-05,3.53E-05,1.91E-05,5.06E-05
0.443347,-4.83E-06,2.19E-05,-2.73E-05,3.01E-05,3.84E-07,4.59E-05,2.62E-05,3.40E-05,2.00E-05,5.14E-05
0.442095,-4.56E-06,2.16E-05,-2.79E-05,2.97E-05,1.82E-07,4.54E-05,2.58E-05,3.27E-05,2.06E-05,5.22E-05
0.440843,-4.71E-06,2.13E-05,-2.75E-05,2.94E-05,-7.33E-08,4.52E-05,2.54E-05,3.15E-05,2.09E-05,5.22E-05
0.439592,-5.14E-06,2.15E-05,-2.65E-05,2.95E-05,-3.96E-07,4.54E-05,2.51E-05,3.05E-05,2.08E-05,5.11E-05
0.43834,-5.40E-06,2.25E-05,-2.48E-05,3.00E-05,-7.57E-07,4.58E-05,2.48E-05,2.98E-05,2.06E-05,4.88E-05
0.437088,-5.11E-06,2.43E-05,-2.28E-05,3.07E-05,-1.02E-06,4.59E-05,2.47E-05,2.94E-05,2.04E-05,4.62E-05
0.435837,-4.23E-06,2.61E-05,-2.05E-05,3.15E-05,-1.06E-06,4.58E-05,2.47E-05,2.91E-05,2.03E-05,4.44E-05
0.434585,-3.05E-06,2.71E-05,-1.81E-05,3.20E-05,-8.59E-07,4.54E-05,2.50E-05,2.89E-05,2.01E-05,4.41E-05
0.433333,-1.98E-06,2.68E-05,-1.64E-05,3.24E-05,-5.75E-07,4.48E-05,2.55E-05,2.89E-05,1.98E-05,4.53E-05
0.432081,-1.25E-06,2.55E-05,-1.56E-05,3.25E-05,-3.69E-07,4.42E-05,2.61E-05,2.90E-05,1.95E-05,4.71E-05
0.43083,-9.32E-07,2.35E-05,-1.61E-05,3.23E-05,-4.09E-07,4.36E-05,2.64E-05,2.93E-05,1.95E-05,4.87E-05
0.429578,-9.91E-07,2.14E-05,-1.74E-05,3.17E-05,-8.75E-07,4.32E-05,2.64E-05,2.99E-05,2.00E-05,4.96E-05
0.428326,-1.38E-06,1.97E-05,-1.88E-05,3.09E-05,-1.84E-06,4.31E-05,2.58E-05,3.06E-05,2.09E-05,4.99E-05
0.427075,-2.00E-06,1.85E-05,-1.98E-05,3.02E-05,-3.10E-06,4.32E-05,2.50E-05,3.12E-05,2.17E-05,4.98E-05
0.425823,-2.71E-06,1.79E-05,-2.00E-05,2.98E-05,-4.22E-06,4.34E-05,2.39E-05,3.16E-05,2.22E-05,4.93E-05
0.424571,-3.25E-06,1.77E-05,-1.93E-05,2.96E-05,-4.83E-06,4.34E-05,2.27E-05,3.16E-05,2.24E-05,4.85E-05
0.42332,-3.46E-06,1.77E-05,-1.82E-05,2.96E-05,-4.85E-06,4.32E-05,2.19E-05,3.13E-05,2.25E-05,4.75E-05
0.422068,-3.34E-06,1.78E-05,-1.73E-05,2.96E-05,-4.57E-06,4.28E-05,2.18E-05,3.10E-05,2.26E-05,4.70E-05
0.420816,-3.15E-06,1.78E-05,-1.71E-05,2.95E-05,-4.45E-06,4.22E-05,2.27E-05,3.07E-05,2.23E-05,4.75E-05
0.419565,-3.32E-06,1.77E-05,-1.77E-05,2.95E-05,-4.78E-06,4.18E-05,2.41E-05,3.06E-05,2.15E-05,4.90E-05
0.418313,-4.10E-06,1.79E-05,-1.88E-05,2.92E-05,-5.53E-06,4.17E-05,2.56E-05,3.04E-05,2.01E-05,5.12E-05
0.417061,-5.36E-06,1.84E-05,-2.00E-05,2.89E-05,-6.48E-06,4.21E-05,2.64E-05,3.02E-05,1.89E-05,5.35E-05
0.41581,-6.66E-06,1.93E-05,-2.08E-05,2.85E-05,-7.47E-06,4.28E-05,2.63E-05,3.01E-05,1.84E-05,5.53E-05
0.414558,-7.53E-06,2.03E-05,-2.08E-05,2.82E-05,-8.40E-06,4.34E-05,2.54E-05,3.03E-05,1.89E-05,5.68E-05
0.413306,-7.77E-06,2.10E-05,-2.00E-05,2.81E-05,-9.15E-06,4.37E-05,2.41E-05,3.09E-05,1.99E-05,5.79E-05
0.412055,-7.44E-06,2.10E-05,-1.87E-05,2.80E-05,-9.48E-06,4.37E-05,2.30E-05,3.20E-05,2.08E-05,5.85E-05
0.410803,-6.72E-06,2.02E-05,-1.74E-05,2.78E-05,-9.17E-06,4.36E-05,2.24E-05,3.34E-05,2.11E-05,5.84E-05
0.409551,-5.75E-06,1.92E-05,-1.64E-05,2.73E-05,-8.28E-06,4.34E-05,2.24E-05,3.47E-05,2.10E-05,5.76E-05
0.408299,-4.64E-06,1.85E-05,-1.58E-05,2.66E-05,-7.12E-06,4.35E-05,2.28E-05,3.55E-05,2.08E-05,5.66E-05
0.407048,-3.55E-06,1.82E-05,-1.55E-05,2.58E-05,-6.12E-06,4.36E-05,2.32E-05,3.58E-05,2.04E-05,5.57E-05
0.405796,-2.66E-06,1.82E-05,-1.52E-05,2.50E-05,-5.52E-06,4.39E-05,2.37E-05,3.55E-05,1.97E-05,5.54E-05
0.404544,-2.05E-06,1.82E-05,-1.49E-05,2.45E-05,-5.25E-06,4.41E-05,2.40E-05,3.48E-05,1.83E-05,5.53E-05
0.403293,-1.71E-06,1.81E-05,-1.42E-05,2.42E-05,-5.05E-06,4.43E-05,2.43E-05,3.41E-05,1.63E-05,5.53E-05
0.402041,-1.55E-06,1.79E-05,-1.34E-05,2.42E-05,-4.69E-06,4.43E-05,2.45E-05,3.34E-05,1.40E-05,5.52E-05
0.400789,-1.50E-06,1.75E-05,-1.26E-05,2.43E-05,-4.06E-06,4.41E-05,2.47E-05,3.30E-05,1.21E-05,5.49E-05
0.399538,-1.54E-06,1.68E-05,-1.22E-05,2.45E-05,-3.27E-06,4.38E-05,2.52E-05,3.28E-05,1.13E-05,5.48E-05
0.398286,-1.76E-06,1.59E-05,-1.22E-05,2.45E-05,-2.53E-06,4.33E-05,2.60E-05,3.26E-05,1.14E-05,5.52E-05
0.397034,-2.19E-06,1.52E-05,-1.25E-05,2.45E-05,-2.01E-06,4.27E-05,2.69E-05,3.25E-05,1.24E-05,5.62E-05
0.395783,-2.90E-06,1.50E-05,-1.28E-05,2.47E-05,-1.67E-06,4.22E-05,2.76E-05,3.24E-05,1.37E-05,5.76E-05
0.394531,-3.98E-06,1.52E-05,-1.29E-05,2.51E-05,-1.36E-06,4.20E-05,2.75E-05,3.23E-05,1.49E-05,5.88E-05
